,Spine_vs_Spine1,Spine_vs_Spine2,Spine_vs_Spine3,Spine_vs_LeftShoulder,Spine_vs_LeftArm,Spine_vs_LeftForeArm,Spine_vs_LeftHand,Spine_vs_RightShoulder,Spine_vs_RightArm,Spine_vs_RightForeArm,Spine_vs_RightHand,Spine_vs_Neck,Spine_vs_Neck1,Spine_vs_Head,Spine1_vs_Spine2,Spine1_vs_Spine3,Spine1_vs_LeftShoulder,Spine1_vs_LeftArm,Spine1_vs_LeftForeArm,Spine1_vs_LeftHand,Spine1_vs_RightShoulder,Spine1_vs_RightArm,Spine1_vs_RightForeArm,Spine1_vs_RightHand,Spine1_vs_Neck,Spine1_vs_Neck1,Spine1_vs_Head,Spine2_vs_Spine3,Spine2_vs_LeftShoulder,Spine2_vs_LeftArm,Spine2_vs_LeftForeArm,Spine2_vs_LeftHand,Spine2_vs_RightShoulder,Spine2_vs_RightArm,Spine2_vs_RightForeArm,Spine2_vs_RightHand,Spine2_vs_Neck,Spine2_vs_Neck1,Spine2_vs_Head,Spine3_vs_LeftShoulder,Spine3_vs_LeftArm,Spine3_vs_LeftForeArm,Spine3_vs_LeftHand,Spine3_vs_RightShoulder,Spine3_vs_RightArm,Spine3_vs_RightForeArm,Spine3_vs_RightHand,Spine3_vs_Neck,Spine3_vs_Neck1,Spine3_vs_Head,LeftShoulder_vs_LeftArm,LeftShoulder_vs_LeftForeArm,LeftShoulder_vs_LeftHand,LeftShoulder_vs_RightShoulder,LeftShoulder_vs_RightArm,LeftShoulder_vs_RightForeArm,LeftShoulder_vs_RightHand,LeftShoulder_vs_Neck,LeftShoulder_vs_Neck1,LeftShoulder_vs_Head,LeftArm_vs_LeftForeArm,LeftArm_vs_LeftHand,LeftArm_vs_RightShoulder,LeftArm_vs_RightArm,LeftArm_vs_RightForeArm,LeftArm_vs_RightHand,LeftArm_vs_Neck,LeftArm_vs_Neck1,LeftArm_vs_Head,LeftForeArm_vs_LeftHand,LeftForeArm_vs_RightShoulder,LeftForeArm_vs_RightArm,LeftForeArm_vs_RightForeArm,LeftForeArm_vs_RightHand,LeftForeArm_vs_Neck,LeftForeArm_vs_Neck1,LeftForeArm_vs_Head,LeftHand_vs_RightShoulder,LeftHand_vs_RightArm,LeftHand_vs_RightForeArm,LeftHand_vs_RightHand,LeftHand_vs_Neck,LeftHand_vs_Neck1,LeftHand_vs_Head,RightShoulder_vs_RightArm,RightShoulder_vs_RightForeArm,RightShoulder_vs_RightHand,RightShoulder_vs_Neck,RightShoulder_vs_Neck1,RightShoulder_vs_Head,RightArm_vs_RightForeArm,RightArm_vs_RightHand,RightArm_vs_Neck,RightArm_vs_Neck1,RightArm_vs_Head,RightForeArm_vs_RightHand,RightForeArm_vs_Neck,RightForeArm_vs_Neck1,RightForeArm_vs_Head,RightHand_vs_Neck,RightHand_vs_Neck1,RightHand_vs_Head,Neck_vs_Neck1,Neck_vs_Head,Neck1_vs_Head
Cond_SD/StudySeq36,8.61716,17.222906672572126,25.836028478300754,34.127298207100566,39.808638372505676,31.817395332041837,39.539737068106234,34.12742123536087,39.669196611629516,31.22518700426258,37.22741858703733,36.92578029040547,43.899651709175934,50.900526217793825,8.61717,17.22977688240369,25.71356996713211,32.47902238999744,30.60238170918583,39.773061829134654,25.71351480281345,32.05887389027425,29.56618042448018,37.02217871256466,28.33643914311281,35.33496257765125,42.358037793484044,8.61717,17.30691061392259,25.770402921627575,31.534794324364878,41.209458973585164,17.30675794655719,25.248644124873014,30.619289702303007,38.569552540807436,19.72222513404137,26.733325866463886,33.77074524100281,9.467691105280105,20.379900557027916,34.48857091185581,44.25773636259219,9.467691105280105,20.057895089084667,34.04132135298915,42.10037886865303,11.134458198152258,18.18502215658089,25.248601202266382,18.4158,38.874174896690796,45.8572613699026,0.01999999999999999,18.43489485585017,39.21045771616298,44.42880818872357,5.171245031614728,10.423442279626467,17.064433484373996,29.110900000000008,40.935775143088854,18.43510773595974,35.40082998892989,54.299294147806066,59.785740612758296,17.851381269764612,19.628483315574925,23.44067749641148,24.650399999999998,38.889537834994165,54.27415599525027,59.605593837768446,62.610664878381044,40.779345306708656,45.620817939785034,50.93721714154133,45.86984011726877,61.13567215578673,64.88933958586654,58.692875156168974,49.5719168695311,53.43199524886002,57.88254756368095,18.415799999999997,39.195499999301695,44.41564533474028,5.171245031614728,10.423479911004828,17.0645588175893,29.110900000000008,39.0205879672932,17.69746664980315,19.680045096849963,23.743047076353488,24.650399999999998,40.71763070758318,45.858814091533105,51.491620769528964,47.92173316628219,52.167910733263476,57.02437040782731,7.080320000000001,14.158345443180044,7.0803100000000025
Cond_SD/StudySeq37,8.61716,17.22035287402219,25.833043257518778,34.09541666613872,39.98295720262026,34.67120542201823,42.69026143942023,34.09562101449849,40.28995449832825,37.56232376402079,48.20897879325661,36.9155664145812,43.84262683677838,50.81198305240893,8.61717,17.229986577891037,25.701104895456815,32.64772201290603,33.11389267489192,43.21407441750875,25.701124795347035,32.65154522942175,35.137189465530305,46.979557898980296,28.333799720458007,35.29381822882471,42.29035758933262,8.61717,17.301996663888715,25.929784288454293,33.550514065390985,44.717496271650006,17.301886748384216,25.75150489956124,34.962542461284194,46.92275471033521,19.721102121352178,26.69881067019705,33.71436572643931,9.467691105280105,20.496711811122477,35.907821788851386,47.49392458064114,9.467691105280105,20.405197982568698,37.00059058754742,48.39423304931573,11.134458198152258,18.164507885090078,25.214109769177462,18.415799999999997,39.63135297351409,49.081120426642386,0.020000000000000035,18.4349121167959,40.36009005303405,48.91618471386609,5.171245031614728,10.32726276899074,16.968090794518304,29.110900000000008,43.00811870414753,18.435049367847373,35.36973151586795,56.36912880793979,64.47720817562083,17.80849717637616,19.56174879663135,23.433572074395972,24.650399999999998,39.647337166373134,55.57920352433113,65.77385457399578,72.068569429559,41.40273342257681,45.80909845387718,50.8174738634471,49.09396872687231,64.05967984672846,70.97880348426422,70.6060615297541,52.273014172822414,55.70731952385938,59.80868870573646,18.415799999999997,40.343883960037964,48.90173218573271,5.171245031614728,10.32712767051954,16.96788355647751,29.110900000000008,40.7300060687612,17.68559120486587,19.33827391381191,23.10068815640788,24.650399999999998,41.83651057266501,45.786045938621015,50.33305165858887,51.487883495768514,53.937030752262004,57.0954027437103,7.080320000000003,14.153066011927812,7.080310000000001
Cond_SD/StudySeq38,8.61716,17.220969836507308,25.833612513175417,34.07325870390783,40.03348474128062,30.420056821810693,35.91988644107178,34.07317058544595,39.33334061187699,30.088994256359584,37.96154742967509,36.913179094500805,43.80145543520648,50.73789103605525,8.61717,17.229584803091548,25.674772967982715,32.697264004684776,29.28728326088361,36.3446626387662,25.674520541738737,31.777269138507815,28.694787728306068,39.34734232922908,28.328714664354486,35.25306093412891,42.222906367702,8.61717,17.276527757011614,25.95264247431631,30.361226053326256,38.073363214658166,17.27621396416835,25.05394314611071,30.04355550428282,42.11566800911612,19.714478842684645,26.660649279695853,33.656110795641915,9.467691105280103,20.47964197972729,33.5173116061149,41.55105493871631,9.467691105280105,20.05004929082856,33.81064592724558,46.45621915439103,11.134458198152258,18.148586256405643,25.19215884658425,18.4158,38.06150602085515,43.56732841503616,0.020000000000000028,18.43503676049978,38.62291024330259,49.26181869549417,5.171245031614728,10.254331638426113,16.86219908729931,29.110900000000004,40.57779732413208,18.435197283320225,35.61318532785435,54.115812089913355,63.82617022604877,17.921022569000076,19.875204813231644,23.889960933595777,24.6504,38.07650766651836,53.38048278537023,57.59416563064231,62.85799965939411,40.17868927175436,45.29066039462392,50.89317403403978,43.57834091455641,57.866424363601254,58.5731215691954,55.8674646202179,47.5176716566731,51.672017984434625,56.452579823933476,18.4158,38.60802595663497,49.2497539607514,5.171245031614728,10.253874253661321,16.861581724966396,29.110900000000004,44.204390517739654,17.824585776880543,19.636005944226284,23.48593099291531,24.6504,40.57617390020574,45.46032150419901,50.81794546287592,52.77429559145607,56.86004404629723,61.45417461968398,7.080320000000001,14.156147020804976,7.080310000000002
Cond_SD/StudySeq39,8.617160000000002,17.222139784288274,25.834794331019886,34.09102400010945,39.78055777239293,30.5630396251164,37.300677757225785,34.09114413623347,39.67616520613496,34.43869286117288,42.163412063011044,36.917807161104086,43.82618093942058,50.762906355568916,8.61717,17.229590749868255,25.68582015128828,32.48493329521199,29.461525210430235,38.366768543690526,25.685754255127005,32.06524741585966,32.49469144575315,40.889413277670734,28.33173352411236,35.27409816593416,42.246053326110705,8.61717,17.285933691325738,25.807865028594154,30.570672418726712,40.64757579860183,17.285763524069203,25.254320839846642,32.98941315052379,41.092008813750695,19.718025202492978,26.68003770550558,33.67754410096238,9.467691105280105,20.458489386017746,33.747763950666915,44.47381073780401,9.467691105280105,20.079746725768196,35.809161758666,43.20660358965096,11.13445819815226,18.156779087417892,25.20234393639487,18.4158,38.210050507108875,46.71075874419587,0.019999999999999917,18.43490989233384,39.92166069259894,43.98099349676557,5.171245031614727,10.276686891260612,16.847116085679797,29.110900000000008,42.708066634225865,18.43523183932626,35.54086915241901,55.812677604284595,59.7472786921946,17.972997019242143,19.806563459960813,23.655372801023102,24.6504,38.22493746832235,53.45260195354493,60.69100228757308,64.23080221641476,40.29943684029708,45.28013107183321,50.706467165542925,46.7220534845696,61.093268157755205,63.761066153115664,59.53573344735555,50.5911483511116,54.745771704560916,59.385661000927755,18.4158,39.905798034940595,43.967008157827436,5.171245031614727,10.276569903695034,16.847038203127273,29.110900000000008,37.694487205751614,17.717372043616198,19.63203418187629,23.643098994296977,24.6504,41.62880866017592,46.15028844356719,51.26574629383827,47.245270115161674,50.26115208246104,54.023856276179764,7.080320000000002,14.158369075797696,7.080310000000002
Cond_SD/StudySeq40,8.61716,17.2222657379037,25.836754549099513,34.121982972657634,40.37417651426364,36.95698641878516,42.43552092442105,34.122093146467854,40.178801692853284,36.96380411773917,42.52487478872893,36.92638262982413,43.87493011312602,50.79835662955581,8.61717,17.23057446805844,25.713527974310296,32.98663256156205,35.15649073619259,41.43510203440275,25.713482587695186,32.55775905712867,34.71197739130446,40.09276069355911,28.3377945231331,35.31580160427047,42.275502673269536,8.61717,17.308953053583128,26.186171723698912,35.128673161898355,41.64575398470098,17.308831569553842,25.694514398299546,34.72668101027002,39.2481469191187,19.72313906058232,26.716042042097953,33.70038528902401,9.467691105280105,20.662025256180705,37.06440393016247,43.707297533703446,9.467691105280105,20.355058865684825,36.94805778931391,40.49730854438389,11.134458198152258,18.17244143878107,25.204369342377834,18.415800000000004,40.025761597485975,43.929486602911275,0.02000000000000001,18.434909944497765,40.664428501683474,40.44872968810911,5.171245031614728,10.357234090769392,16.87950186924992,29.1109,39.75277691513729,18.435059913857685,35.37334894510896,57.05126544499563,57.06516558510711,17.77351151645705,19.181966441877616,22.66177107300653,24.650400000000005,40.04268333199453,56.879686116396606,68.31120921218718,67.03669789113938,42.0350336151552,46.01259553390193,50.477182542455175,43.94232567670011,59.99991836308722,68.9543013535433,60.50640550230489,47.90591609661078,50.985768950691835,54.52736847933852,18.415800000000004,40.64786643884096,40.434026288247594,5.1712450316147285,10.357579692372608,16.880140312835387,29.1109,34.08933911264918,17.664995824054877,19.573757817977754,23.682098384710045,24.650400000000005,42.13799555542758,46.53671831293104,51.590948411753224,43.73682350538669,46.60716856270769,50.20924492838932,7.08032,14.154914116970929,7.080309999999999
Cond_SE/StudySeq1,8.61716,17.22170241212906,25.83205285356913,34.00730300309581,39.237344879324866,30.47856353505704,37.81543925468832,34.00739086820078,39.29104098931993,30.845136942798383,39.962947440589524,36.89463229957348,43.87265387247,50.901369347699976,8.61717,17.23331189066644,25.646941878373905,31.92278536096711,29.439610989434655,38.87858070761275,25.646907829529376,31.76266319727409,29.35913826567583,39.51698088324224,28.3261351821856,35.33493893566224,42.38403019134262,8.617170000000002,17.305869200519247,25.28420814539288,30.61906974507375,41.076938046839444,17.30577325285688,25.030194963841264,30.42754891541573,40.490007061910184,19.722094940721032,26.750503903803708,33.81201644570272,9.467691105280107,20.093719493681725,33.899019900579674,44.65740255082432,9.467691105280105,19.929495871818684,33.8276134655977,43.13846289565076,11.134458198152258,18.194722403571063,25.269658425969194,18.4158,37.9281497098564,46.27376036782929,0.020000000000000104,18.434878427847902,38.07042794511024,43.845731010499414,5.171245031614728,10.483130065961285,17.17720641439356,29.110900000000008,43.69501124046998,18.435059742361943,35.331561454999154,53.370824317037425,58.754064140894954,17.933455983156886,19.916484136080985,23.90145995129927,24.6504,37.9429836208712,53.250331174672624,56.71098844987462,59.28392500221751,40.36838355182995,45.26133452736769,50.69144791772557,46.28397133316269,60.06258446635948,58.28740714866157,51.94661008237978,50.377363008411024,54.466959670033695,59.215802364501364,18.4158,38.05555626057134,43.83374157111427,5.171245031614728,10.48317498555741,17.177283038661948,29.110900000000008,40.34230331885709,17.788253811207742,19.873562674506125,23.960435764512425,24.6504,40.311490908396564,45.27358738550356,50.77875656475286,47.765960337949394,51.340759848124826,55.70177271755287,7.0803199999999995,14.158423638403297,7.0803100000000025
Cond_SE/StudySeq2,8.61716,17.22284348483454,25.836071433559837,34.059110633365854,39.702362463418936,30.953238842833503,38.66109522791174,34.05927574820624,39.618094538218706,31.50252591584512,42.08436974581213,36.911426390234446,43.87830073188619,50.893948954684475,8.617170000000002,17.23360418232317,25.68029313775943,32.34055805640913,29.730999510361144,37.71880326039951,25.68034524872017,32.07842745815005,29.942181114640206,40.45059882991105,28.334014583705553,35.331620809939984,42.37021471867152,8.617170000000002,17.320069101342146,25.639986827462273,30.68297799609245,38.108054848595344,17.320046891517066,25.29985936837724,30.82136452842851,40.197045535538685,19.7255393583265,26.742411522763216,33.79593097067859,9.467691105280105,20.34352009863967,33.78929254406799,40.29998787898199,9.467691105280105,20.089084264212193,34.02670885253523,41.78163629648324,11.134458198152258,18.1872256417098,25.25987725508929,18.415799999999997,37.40786330297532,40.22528671022169,0.01999999999999998,18.434955511950708,37.950376836066944,41.407825909193036,5.171245031614728,10.430604049408199,17.099824764330688,29.110900000000008,39.004244845140164,18.435074207811855,35.41339772486678,53.74599728676963,56.8860820651651,17.853229248011257,19.609067435161144,23.45904593328058,24.650399999999998,37.422919159180125,53.1721434676945,56.89763600787233,58.6745069774308,40.003529455292615,44.70052997389204,49.986381322919,40.23543428786268,54.55453618961455,55.2147351492501,46.95893972911171,44.60205296434466,47.89300135096623,52.02178268102069,18.415799999999997,37.93529242732205,41.395318345800405,5.171245031614729,10.430727569006793,17.099980930462042,29.11090000000001,37.63860690242716,17.79401897824346,19.81819923852695,23.85628767735283,24.650399999999998,40.334847843399,45.17661997982974,50.57129728092178,45.3413613761089,48.30163450204218,52.133458307466086,7.080320000000001,14.159578116079297,7.080310000000002
Cond_SE/StudySeq3,8.61716,17.224036490677232,25.836831471491873,34.05420550285743,39.19243848156863,29.605959659431452,35.83096956096032,34.054328163596715,39.21212161207137,29.211448126149584,39.03360630169782,36.910685870158886,43.90472543509031,50.938043811975795,8.617170000000002,17.233604829106657,25.67274091689795,31.876154649720416,28.698015629162892,36.86298634596992,25.67274943247349,31.690151011378504,27.95026922712586,39.13981558306134,28.33225240683527,35.35160435815731,42.40269363481953,8.617170000000002,17.319592038947288,25.256866088670016,30.10074658624417,39.19103970762197,17.319534025747586,24.968251761644602,29.395249342087745,40.76727123103441,19.72520611979418,26.760539964870095,33.82273868077706,9.467691105280105,20.109104173760073,33.62640511612673,43.02544436970774,9.467691105280105,19.878769968987257,33.18583136197385,44.063671866323055,11.134458198152258,18.197552509759586,25.272879329381087,18.4158,38.018638488692716,44.99535972656101,0.01999999999999999,18.43484738366475,38.15912315704282,45.78269921940188,5.171245031614728,10.511890840368594,17.200181362503354,29.110900000000004,42.6625005709242,18.43508368501208,35.32744712110295,52.94788928560698,60.816177808198276,17.96798613721043,19.990597123972268,24.021457078865918,24.6504,38.033345326424964,53.056503361698056,55.75314334741622,60.84960958420044,40.38661402915278,45.4934607436338,51.09983026834934,45.00538516074161,58.639145461151294,57.0349875366629,52.484173864098935,49.17096127737745,53.61674207612941,58.677421232033396,18.4158,38.144688293848965,45.77009895918085,5.171245031614728,10.511868662535479,17.200145560999403,29.110900000000004,41.10056828546455,17.805280137676203,19.90180860097784,23.97908709307,24.6504,40.211867116976244,45.47137132001402,51.181858855969544,49.5554126476637,53.65308693550569,58.396543370705906,7.080320000000002,14.159384997829163,7.08031
Cond_SE/StudySeq4,8.61716,17.223243037299024,25.836411296544387,34.06484789092195,39.67053179307553,30.626107157276103,37.23933923606073,34.064964612222354,39.84186864025583,30.675545319281852,40.547952821720855,36.913219050713366,43.89797119537971,50.924789416119424,8.617170000000002,17.233779975433375,25.68470880305507,32.296539970749095,29.479836205747887,37.89428941751779,25.684717347225877,32.264545375007685,29.123940714495255,40.44152938966124,28.33506080251484,35.347366540385714,42.39409483003483,8.617170000000002,17.325866994469155,25.581235481614378,30.59919958870266,39.883803810996945,17.3258147148446,25.433719442666263,30.172048202927524,41.81203224399207,19.72659849579772,26.75606342417787,33.815380509194355,9.467691105280105,20.266403013793386,33.854383722073344,43.44648984883569,9.467691105280107,20.122852063658723,33.55901094520372,44.84825766280424,11.134458198152258,18.194526204476723,25.26926024132876,18.4158,38.120852228401134,45.158590540751696,0.019999999999999993,18.434785814264405,38.265952086544715,46.39622921060719,5.1712450316147285,10.474164921507708,17.15188442297351,29.110900000000004,42.47144105261867,18.435031378620202,35.218573757160826,53.58986065853115,61.887448754232025,17.810911152279786,19.665163816879847,23.590271825477856,24.6504,38.13599040605767,53.67665757952063,57.759591245220356,63.340042821914516,40.34538922215486,45.30028850676436,50.779311865672895,45.169509714874806,59.7826419474187,59.93524457458167,56.27561863628291,49.27680695991732,53.46919800284127,58.29500611174975,18.4158,38.250928306350836,46.3831182889256,5.171245031614728,10.474168214644807,17.151884417863556,29.110900000000004,41.485574828693345,17.62838359665687,19.512196392654342,23.463233612062655,24.6504,40.188726367260024,45.25774414004124,50.816745867420615,50.0514411714607,53.939253456157125,58.486764945196626,7.08032,14.159378430579368,7.080310000000001
Cond_SE/StudySeq5,8.617160000000002,17.224650156553054,25.836656901602346,34.02488914041061,38.12738587128546,30.80396127162195,39.877976855924594,34.02503811540855,37.36653745014188,30.574333948355772,42.020448998038674,36.90353312806914,43.905152078696815,50.945999740046375,8.61717,17.23348480016239,25.648598494311134,30.935662627009343,30.074400832088376,37.65774706927504,25.6486348442805,30.0459708542959,29.83512082803838,39.85152507394154,28.327259240251212,35.353495172959164,42.41032298856938,8.61717,17.309294485186577,24.531663499309133,31.44562770029756,36.786775323050136,17.309254495245323,23.67068290995294,31.476223023983128,39.078079089944296,19.723349067220546,26.765327056843706,33.831657733662254,9.467691105280105,19.768681518359166,34.83363446796239,37.79665009706576,9.467691105280105,19.250050916430727,35.283269252777814,40.18475293051117,11.134458198152256,18.200486410372175,25.276084767335384,18.4158,38.16398183950598,36.34254087800731,0.01999999999999993,18.43516140858157,39.19690099976318,39.07095405451774,5.171245031614728,10.555558759092168,17.265017715042653,29.110900000000008,34.83479551020982,18.435288856723687,35.812833944558335,53.860890641363014,53.70206327254158,18.32843147868198,20.633870819153415,24.80273007486974,24.6504,38.17838413486799,52.54797848097897,55.584332656449604,55.26939032727887,41.16686823652466,45.946032813234254,51.296037161616525,36.352200347677034,49.4867910542688,52.13235929131777,41.37416862754092,40.819882523760604,43.70727632663371,47.599721540254635,18.4158,39.18264592028097,39.0590056439078,5.171245031614728,10.555724320449956,17.265254485416186,29.110900000000008,34.58893782644332,18.442841581996912,21.25338474625853,25.78524869773047,24.6504,42.01674084326519,47.10054169495491,52.70745178761083,43.217200835254445,46.14886046127786,50.058229720300375,7.080320000000001,14.158788484692113,7.080310000000001
Cond_SE/StudySeq6,8.61716,17.2257882869245,25.837830048575416,34.01956998263063,37.26318020764641,29.620620227403144,37.67911052336395,34.01977020166533,36.74968298716959,29.587685983791367,39.81047084449385,36.903798850225826,43.9292123785324,50.9836782922191,8.617170000000002,17.233519164042622,25.6387289737609,30.167460595330816,29.371923763989113,38.08700380943478,25.63879785333243,29.47381910469753,29.130250171584997,39.58608487784811,28.32591655552224,35.37078182731354,42.43692791130898,8.617170000000002,17.30358098272453,23.92576174878204,31.324308937679262,39.81192455433559,17.303553639317148,23.19869708359647,31.179106147157356,40.77750609656283,19.72248134343976,26.77972872660457,33.85233852061871,9.467691105280107,19.45103235872693,35.19653275800516,43.03913164025986,9.467691105280105,18.999301651197868,35.348618556566976,43.574600671580534,11.13445819815226,18.208321878453916,25.285524141823917,18.4158,39.380610199384726,44.040199764571334,0.01999999999999992,18.435205746992644,39.88029535477662,44.382544191601724,5.1712450316147285,10.642646696346455,17.371080113069446,29.110900000000008,40.27362879774929,18.435357842830378,35.91246402773807,53.5285113008767,57.567764062789195,18.556029655350454,21.169801132812456,25.526353135945236,24.6504,39.39472701567658,52.87630526680563,55.395523993586444,57.72256621320795,42.07491060022396,47.18028963959036,52.758689746981105,44.04987852375011,55.83133403864615,54.86366652802556,47.550022142717125,48.356080088205836,52.469673211909026,57.264286204195685,18.4158,39.8665381512504,44.371253377252934,5.1712450316147285,10.642778652895053,17.371276726259065,29.110900000000008,38.68484528264674,18.633377040008543,21.658960955029404,26.319347875192086,24.6504,42.49636579989866,47.818888307716044,53.59382044174022,48.3941033637163,52.33395553693821,57.01643936242177,7.080320000000003,14.158957414955172,7.08031
Cond_SE/StudySeq7,8.617160000000002,17.226315772940033,25.837023153335462,33.98338772644391,36.95863136999279,30.402197538845176,38.7781618598809,33.98350562458704,36.07825329013988,30.315312976049313,41.16746462727022,36.89424976668703,43.925659833174805,50.98777785346066,8.617170000000002,17.233421858680067,25.61061343101449,29.913824064580115,30.12767491733187,38.00441530548218,25.610613281372675,28.88887067749745,30.024592722414372,39.7901905674924,28.319719216247186,35.36960739616517,42.440383724367,8.617170000000002,17.293648861512857,23.74979207381709,31.954319707372697,38.58628097226262,17.293574876782767,22.763345793682685,32.121321225096246,39.84783005305967,19.720213006432186,26.782371341760417,33.857190281092734,9.467691105280107,19.40783797103994,35.67155772224518,40.80063171819075,9.467691105280105,18.82771597569502,36.255723037452015,41.63543058059713,11.134458198152261,18.210035188654775,25.284859161807375,18.4158,39.2148473166652,40.47919236441735,0.01999999999999994,18.435223107217208,40.342257158762365,41.17147388345856,5.1712450316147285,10.689155449530736,17.44904543440456,29.110900000000004,37.86778541628191,18.43544625692503,36.01625527129993,53.97062276366896,54.432664240653786,18.75772037444827,21.501283859494723,25.916276024100007,24.6504,39.22871967691267,52.4648052896554,55.25928227424685,54.99165968514291,42.288797673739154,47.29044488012855,52.80701996352449,40.4878356743071,51.62173264388161,51.866582279275896,41.357500593278566,45.02070662806933,48.69480120872277,53.23189621291958,18.4158,40.32842718223895,41.16005530011198,5.1712450316147285,10.689261961771681,17.4492483284855,29.110900000000004,35.4880926581916,18.84806087684957,22.04770429388138,26.836222361686733,24.6504,43.20885467394451,48.428734817037366,54.162759233055674,45.319868843457726,48.752673172564094,53.12301488560207,7.080320000000001,14.157206461861458,7.080310000000002
Cond_SE/StudySeq8,8.61716,17.22662995666438,25.83876404876427,34.029455245134685,38.04459931377789,36.84296105864635,48.45020748390567,34.029771204320625,37.42240214163922,36.42901179363658,49.787110591737786,36.905974281349906,43.9231845193789,50.97402047342739,8.617170000000002,17.233657110281882,25.644219081646096,30.918798821071995,35.42048472514675,45.71746702420403,25.644390682811608,30.118327625493663,34.9772688285858,46.68155138450688,28.326712925413204,35.36502958922241,42.428616917299934,8.617170000000002,17.31017310041048,24.594933541908613,35.70581997938143,44.00243533863031,17.310224339434402,23.763564117870217,35.54261127367797,44.715933181807586,19.723698990595672,26.776569394667195,33.84792002420464,9.467691105280105,19.936083940429807,37.83558253578609,43.78947835114172,9.467691105280105,19.37627032594967,38.161951344325786,44.36716194442981,11.134458198152258,18.206259967530798,25.28294460201983,18.4158,39.33548534831437,40.80489468594053,0.020000000000000028,18.43538775142563,40.50608310225353,41.719118876240394,5.171245031614728,10.619148906643096,17.349539662676353,29.110900000000004,37.370839727378005,18.4354786970806,36.20302783637787,56.085594382768576,56.68253463386549,18.500974019256,20.706163757981315,24.781593259452837,24.6504,39.35083276135362,54.66782769153815,61.6520466155857,61.26405370318349,42.46691807125253,46.28669686906856,50.84751901489808,40.815365208726284,54.20198503033416,59.05682455553882,49.2709916146698,44.902089006307286,46.605155110311046,49.401194101568855,18.4158,40.4907576260398,41.70619237931397,5.171245031614728,10.619457028770011,17.34997675104718,29.110900000000004,35.39442985746534,18.661263447304897,21.552849200640743,26.144344111470538,24.6504,43.46842817448575,47.86295752857047,52.933348134384275,45.4438205673986,47.32538299429861,50.316150281347674,7.080320000000001,14.158443070334643,7.080310000000001
Cond_SE/StudySeq9,8.61716,17.223488620759436,25.837603752668098,34.0755268889851,39.45895907266213,29.222243676187507,35.87527703633887,34.07567011217824,39.60754139305269,30.61096732609614,40.60618709134748,36.91729037814884,43.89479794662378,50.913194289856165,8.617170000000002,17.233728596320386,25.689719908030273,32.11134846607025,28.239799646581876,36.59062913231541,25.689756164155934,32.06404328202676,29.13895205566679,40.061645785387135,28.33641741487609,35.3419889561106,42.38212344944769,8.61717,17.32487915361894,25.44771981761638,29.61259251985177,38.64520922420154,17.3248436092164,25.279466525151083,30.20079577819797,40.92132835914077,19.72665702669531,26.749510505864247,33.803798421033875,9.467691105280105,20.219434223274003,33.15476182163069,42.30901207408289,9.467691105280105,20.06077978993505,33.609649983364164,43.51381510442531,11.13445819815226,18.190539437398453,25.263607909625257,18.4158,37.487383134810585,44.04757280466392,0.019999999999999983,18.434919995741193,37.961365509578634,44.320198073399276,5.171245031614728,10.44989526869567,17.113845148864506,29.110900000000008,42.38162023416538,18.435124740730423,35.43105432986573,53.40235462212374,59.44186318414295,17.904614404634927,19.842314619435502,23.82332919440981,24.6504,37.50199504738253,52.80595336268903,55.910641732130635,59.61361093236847,39.923780662018814,45.00339000737879,50.58859746739054,44.057330972518685,57.85125825354844,56.21355989220711,50.43119055381715,48.2846466611284,52.564468403832045,57.47547703815539,18.4158,37.94647269255501,44.30785344033683,5.1712450316147285,10.4498702354467,17.11380021852603,29.110900000000008,40.3725071481409,17.756222509369177,19.7204134392004,23.710392210537158,24.6504,40.19221161209149,45.16395224290915,50.64276519127708,48.2077069567389,51.76705532999942,56.04822927112791,7.080320000000001,14.160005402137616,7.080310000000001
