,Mean_Human_Likeness_Score
Cond_SB/StudySeq148,58.66666666666666
Cond_SB/StudySeq149,55.629629629629626
Cond_SB/StudySeq150,57.03703703703704
Cond_SB/StudySeq151,46.54166666666666
Cond_SB/StudySeq152,47.95454545454545
Cond_SB/StudySeq153,55.56
Cond_SB/StudySeq154,30.16
Cond_SB/StudySeq155,52.34615384615385
Cond_SB/StudySeq156,50.24
Cond_SB/StudySeq157,46.74074074074074
Cond_SB/StudySeq158,50.0
Cond_SB/StudySeq159,59.29166666666666
Cond_SB/StudySeq160,54.90909090909091
Cond_SB/StudySeq161,49.79166666666666
Cond_SB/StudySeq162,49.74074074074074
Cond_SB/StudySeq163,45.80769230769231
Cond_SB/StudySeq164,62.93103448275862
Cond_SB/StudySeq165,57.07142857142857
Cond_SB/StudySeq166,53.21739130434783
Cond_SB/StudySeq167,58.407407407407405
Cond_SB/StudySeq168,53.892857142857146
Cond_SB/StudySeq169,54.03703703703704
Cond_SB/StudySeq170,50.07692307692308
Cond_SB/StudySeq171,55.18518518518518
Cond_SB/StudySeq172,57.035714285714285
Cond_SB/StudySeq173,50.47826086956522
Cond_SB/StudySeq174,63.88
Cond_SB/StudySeq175,51.57692307692308
Cond_SB/StudySeq176,41.43478260869565
Cond_SB/StudySeq177,60.78260869565217
Cond_SB/StudySeq178,55.68421052631579
Cond_SB/StudySeq179,50.62068965517241
Cond_SB/StudySeq180,48.869565217391305
Cond_SB/StudySeq181,55.47826086956522
Cond_SB/StudySeq182,62.08
Cond_SB/StudySeq183,41.30769230769231
Cond_SB/StudySeq184,52.5925925925926
Cond_SB/StudySeq185,54.71428571428572
Cond_SB/StudySeq186,50.888888888888886
Cond_SB/StudySeq187,57.57692307692308
Cond_SB/StudySeq188,58.66666666666666
Cond_SB/StudySeq189,55.629629629629626
Cond_SB/StudySeq190,57.03703703703704
Cond_SB/StudySeq191,46.54166666666666
Cond_SB/StudySeq192,47.95454545454545
Cond_SB/StudySeq193,55.56
Cond_SB/StudySeq194,30.16
Cond_SB/StudySeq195,52.34615384615385
Cond_SB/StudySeq196,50.24
Cond_SB/StudySeq197,46.74074074074074
Cond_SB/StudySeq198,50.0
Cond_SB/StudySeq199,59.29166666666666
Cond_SB/StudySeq200,54.90909090909091
Cond_SB/StudySeq201,49.79166666666666
Cond_SB/StudySeq202,49.74074074074074
Cond_SB/StudySeq203,45.80769230769231
Cond_SB/StudySeq204,62.93103448275862
Cond_SB/StudySeq205,57.07142857142857
Cond_SB/StudySeq206,53.21739130434783
Cond_SB/StudySeq207,58.407407407407405
Cond_SB/StudySeq208,53.892857142857146
Cond_SB/StudySeq209,54.03703703703704
Cond_SB/StudySeq210,50.07692307692308
Cond_SB/StudySeq211,55.18518518518518
Cond_SB/StudySeq212,57.035714285714285
Cond_SB/StudySeq213,50.47826086956522
Cond_SB/StudySeq214,63.88
Cond_SB/StudySeq215,51.57692307692308
Cond_SB/StudySeq216,41.43478260869565
Cond_SB/StudySeq217,60.78260869565217
Cond_SB/StudySeq218,55.68421052631579
Cond_SB/StudySeq219,50.62068965517241
Cond_SB/StudySeq220,48.869565217391305
Cond_SB/StudySeq221,55.47826086956522
Cond_SB/StudySeq222,62.08
Cond_SB/StudySeq223,41.30769230769231
Cond_SB/StudySeq224,52.5925925925926
Cond_SB/StudySeq225,54.71428571428572
Cond_SB/StudySeq226,50.888888888888886
Cond_SB/StudySeq227,57.57692307692308
Cond_SB/StudySeq228,58.66666666666666
Cond_SB/StudySeq229,55.629629629629626
Cond_SB/StudySeq230,57.03703703703704
Cond_SB/StudySeq231,46.54166666666666
Cond_SB/StudySeq232,47.95454545454545
Cond_SB/StudySeq233,55.56
Cond_SB/StudySeq234,30.16
Cond_SB/StudySeq235,52.34615384615385
Cond_SB/StudySeq236,50.24
Cond_SB/StudySeq237,46.74074074074074
Cond_SB/StudySeq238,50.0
Cond_SB/StudySeq239,59.29166666666666
Cond_SB/StudySeq240,54.90909090909091
Cond_SB/StudySeq241,49.79166666666666
Cond_SB/StudySeq242,49.74074074074074
Cond_SB/StudySeq243,45.80769230769231
Cond_SB/StudySeq244,62.93103448275862
Cond_SB/StudySeq245,57.07142857142857
Cond_SB/StudySeq246,53.21739130434783
Cond_SB/StudySeq247,58.407407407407405
Cond_SB/StudySeq248,53.892857142857146
Cond_SB/StudySeq249,54.03703703703704
Cond_SB/StudySeq250,50.07692307692308
Cond_SB/StudySeq251,55.18518518518518
Cond_SB/StudySeq252,57.035714285714285
Cond_SB/StudySeq253,50.47826086956522
Cond_SB/StudySeq254,63.88
Cond_SB/StudySeq255,51.57692307692308
Cond_SB/StudySeq256,41.43478260869565
Cond_SB/StudySeq257,60.78260869565217
Cond_SB/StudySeq258,55.68421052631579
Cond_SB/StudySeq259,50.62068965517241
Cond_SB/StudySeq260,48.869565217391305
Cond_SB/StudySeq261,55.47826086956522
Cond_SB/StudySeq262,62.08
Cond_SB/StudySeq263,41.30769230769231
Cond_SB/StudySeq264,52.5925925925926
Cond_SB/StudySeq265,54.71428571428572
Cond_SB/StudySeq266,50.888888888888886
Cond_SB/StudySeq267,57.57692307692308
Cond_SB/StudySeq268,58.66666666666666
Cond_SB/StudySeq269,55.629629629629626
Cond_SB/StudySeq270,57.03703703703704
Cond_SB/StudySeq271,46.54166666666666
Cond_SB/StudySeq272,47.95454545454545
Cond_SB/StudySeq273,55.56
Cond_SB/StudySeq274,30.16
Cond_SB/StudySeq275,52.34615384615385
Cond_SB/StudySeq276,50.24
Cond_SB/StudySeq277,46.74074074074074
Cond_SB/StudySeq278,50.0
Cond_SB/StudySeq279,59.29166666666666
Cond_SB/StudySeq280,54.90909090909091
Cond_SB/StudySeq281,49.79166666666666
Cond_SB/StudySeq282,49.74074074074074
Cond_SB/StudySeq283,45.80769230769231
Cond_SB/StudySeq284,62.93103448275862
Cond_SB/StudySeq285,57.07142857142857
Cond_SB/StudySeq286,53.21739130434783
Cond_SB/StudySeq287,58.407407407407405
Cond_SB/StudySeq288,53.892857142857146
Cond_SB/StudySeq289,54.03703703703704
Cond_SB/StudySeq290,50.07692307692308
Cond_SB/StudySeq291,55.18518518518518
Cond_SB/StudySeq292,57.035714285714285
Cond_SB/StudySeq293,50.47826086956522
Cond_SB/StudySeq294,63.88
Cond_SB/StudySeq295,51.57692307692308
Cond_SB/StudySeq296,41.43478260869565
Cond_SB/StudySeq297,60.78260869565217
Cond_SB/StudySeq298,55.68421052631579
Cond_SB/StudySeq299,50.62068965517241
Cond_SB/StudySeq300,48.869565217391305
Cond_SB/StudySeq301,55.47826086956522
Cond_SB/StudySeq302,62.08
Cond_SB/StudySeq303,41.30769230769231
Cond_SB/StudySeq304,52.5925925925926
Cond_SB/StudySeq305,54.71428571428572
Cond_SB/StudySeq306,50.888888888888886
Cond_SB/StudySeq307,57.57692307692308
Cond_SB/StudySeq308,58.66666666666666
Cond_SB/StudySeq309,55.629629629629626
Cond_SB/StudySeq310,57.03703703703704
Cond_SB/StudySeq311,46.54166666666666
Cond_SB/StudySeq312,47.95454545454545
Cond_SB/StudySeq313,55.56
Cond_SB/StudySeq314,30.16
Cond_SB/StudySeq315,52.34615384615385
Cond_SB/StudySeq316,50.24
Cond_SB/StudySeq317,46.74074074074074
Cond_SB/StudySeq318,50.0
Cond_SB/StudySeq319,59.29166666666666
Cond_SB/StudySeq320,54.90909090909091
Cond_SB/StudySeq321,49.79166666666666
Cond_SB/StudySeq322,49.74074074074074
Cond_SB/StudySeq323,45.80769230769231
Cond_SB/StudySeq324,62.93103448275862
Cond_SB/StudySeq325,57.07142857142857
Cond_SB/StudySeq326,53.21739130434783
Cond_SB/StudySeq327,58.407407407407405
Cond_SB/StudySeq328,53.892857142857146
Cond_SB/StudySeq329,54.03703703703704
Cond_SB/StudySeq330,50.07692307692308
Cond_SB/StudySeq331,55.18518518518518
Cond_SB/StudySeq332,57.035714285714285
Cond_SB/StudySeq333,50.47826086956522
Cond_SB/StudySeq334,63.88
Cond_SB/StudySeq335,51.57692307692308
Cond_SB/StudySeq336,41.43478260869565
Cond_SB/StudySeq337,60.78260869565217
Cond_SB/StudySeq338,55.68421052631579
Cond_SB/StudySeq339,50.62068965517241
Cond_SB/StudySeq340,48.869565217391305
Cond_SB/StudySeq341,55.47826086956522
Cond_SB/StudySeq342,62.08
Cond_SB/StudySeq343,41.30769230769231
Cond_SB/StudySeq344,52.5925925925926
Cond_SB/StudySeq345,54.71428571428572
Cond_SB/StudySeq346,50.888888888888886
Cond_SB/StudySeq347,57.57692307692308
Cond_SB/StudySeq348,58.66666666666666
Cond_SB/StudySeq349,55.629629629629626
Cond_SB/StudySeq350,57.03703703703704
Cond_SB/StudySeq351,46.54166666666666
Cond_SB/StudySeq352,47.95454545454545
Cond_SB/StudySeq353,55.56
Cond_SB/StudySeq354,30.16
Cond_SB/StudySeq355,52.34615384615385
Cond_SB/StudySeq356,50.24
Cond_SB/StudySeq357,46.74074074074074
Cond_SB/StudySeq358,50.0
Cond_SB/StudySeq359,59.29166666666666
Cond_SB/StudySeq360,54.90909090909091
Cond_SB/StudySeq361,49.79166666666666
Cond_SB/StudySeq362,49.74074074074074
Cond_SB/StudySeq363,45.80769230769231
Cond_SB/StudySeq364,62.93103448275862
Cond_SB/StudySeq365,57.07142857142857
Cond_SB/StudySeq366,53.21739130434783
Cond_SB/StudySeq367,58.407407407407405
Cond_SB/StudySeq368,53.892857142857146
Cond_SB/StudySeq369,54.03703703703704
Cond_SB/StudySeq370,50.07692307692308
Cond_SB/StudySeq371,55.18518518518518
Cond_SB/StudySeq372,57.035714285714285
Cond_SB/StudySeq373,50.47826086956522
Cond_SB/StudySeq374,63.88
Cond_SB/StudySeq375,51.57692307692308
Cond_SB/StudySeq376,41.43478260869565
Cond_SB/StudySeq377,60.78260869565217
Cond_SB/StudySeq378,55.68421052631579
Cond_SB/StudySeq379,50.62068965517241
Cond_SB/StudySeq380,48.869565217391305
Cond_SB/StudySeq381,55.47826086956522
Cond_SB/StudySeq382,62.08
Cond_SB/StudySeq383,41.30769230769231
Cond_SB/StudySeq384,52.5925925925926
Cond_SB/StudySeq385,54.71428571428572
Cond_SB/StudySeq386,50.888888888888886
Cond_SB/StudySeq387,57.57692307692308
Cond_SB/StudySeq388,58.66666666666666
Cond_SB/StudySeq389,55.629629629629626
Cond_SB/StudySeq390,57.03703703703704
Cond_SB/StudySeq391,46.54166666666666
Cond_SB/StudySeq392,47.95454545454545
Cond_SB/StudySeq393,55.56
Cond_SB/StudySeq394,30.16
Cond_SB/StudySeq395,52.34615384615385
Cond_SB/StudySeq396,50.24
Cond_SB/StudySeq397,46.74074074074074
Cond_SB/StudySeq398,50.0
Cond_SB/StudySeq399,59.29166666666666
Cond_SB/StudySeq400,54.90909090909091
Cond_SB/StudySeq401,49.79166666666666
Cond_SB/StudySeq402,49.74074074074074
Cond_SB/StudySeq403,45.80769230769231
Cond_SB/StudySeq404,62.93103448275862
Cond_SB/StudySeq405,57.07142857142857
Cond_SB/StudySeq406,53.21739130434783
Cond_SB/StudySeq407,58.407407407407405
Cond_SB/StudySeq408,53.892857142857146
Cond_SB/StudySeq409,54.03703703703704
Cond_SB/StudySeq410,50.07692307692308
Cond_SB/StudySeq411,55.18518518518518
Cond_SB/StudySeq412,57.035714285714285
Cond_SB/StudySeq413,50.47826086956522
Cond_SB/StudySeq414,63.88
Cond_SB/StudySeq415,51.57692307692308
Cond_SB/StudySeq416,41.43478260869565
Cond_SB/StudySeq417,60.78260869565217
Cond_SB/StudySeq418,55.68421052631579
Cond_SB/StudySeq419,50.62068965517241
Cond_SB/StudySeq420,48.869565217391305
Cond_SB/StudySeq421,55.47826086956522
Cond_SB/StudySeq422,62.08
Cond_SB/StudySeq423,41.30769230769231
Cond_SB/StudySeq424,52.5925925925926
Cond_SB/StudySeq425,54.71428571428572
Cond_SB/StudySeq426,50.888888888888886
Cond_SB/StudySeq427,57.57692307692308
Cond_SB/StudySeq428,58.66666666666666
Cond_SB/StudySeq429,55.629629629629626
Cond_SB/StudySeq430,57.03703703703704
Cond_SB/StudySeq431,46.54166666666666
Cond_SB/StudySeq432,47.95454545454545
Cond_SB/StudySeq433,55.56
Cond_SB/StudySeq434,30.16
Cond_SB/StudySeq435,52.34615384615385
Cond_SB/StudySeq436,50.24
Cond_SB/StudySeq437,46.74074074074074
Cond_SB/StudySeq438,50.0
Cond_SB/StudySeq439,59.29166666666666
Cond_SB/StudySeq440,54.90909090909091
Cond_SB/StudySeq441,49.79166666666666
Cond_SB/StudySeq442,49.74074074074074
Cond_SB/StudySeq443,45.80769230769231
Cond_SB/StudySeq444,62.93103448275862
Cond_SB/StudySeq445,57.07142857142857
Cond_SB/StudySeq446,53.21739130434783
Cond_SB/StudySeq447,58.407407407407405
Cond_SB/StudySeq448,53.892857142857146
Cond_SB/StudySeq449,54.03703703703704
Cond_SB/StudySeq450,50.07692307692308
Cond_SB/StudySeq451,55.18518518518518
Cond_SB/StudySeq452,57.035714285714285
Cond_SB/StudySeq453,50.47826086956522
Cond_SB/StudySeq454,63.88
Cond_SB/StudySeq455,51.57692307692308
Cond_SB/StudySeq456,41.43478260869565
Cond_SB/StudySeq457,60.78260869565217
Cond_SB/StudySeq458,55.68421052631579
Cond_SB/StudySeq459,50.62068965517241
Cond_SB/StudySeq460,48.869565217391305
Cond_SB/StudySeq461,55.47826086956522
Cond_SB/StudySeq462,62.08
Cond_SB/StudySeq463,41.30769230769231
Cond_SB/StudySeq464,52.5925925925926
Cond_SB/StudySeq465,54.71428571428572
Cond_SB/StudySeq466,50.888888888888886
Cond_SB/StudySeq467,57.57692307692308
Cond_SB/StudySeq468,58.66666666666666
Cond_SB/StudySeq469,55.629629629629626
Cond_SB/StudySeq470,57.03703703703704
Cond_SB/StudySeq471,46.54166666666666
Cond_SB/StudySeq472,47.95454545454545
Cond_SB/StudySeq473,55.56
Cond_SB/StudySeq474,30.16
Cond_SB/StudySeq475,52.34615384615385
Cond_SB/StudySeq476,50.24
Cond_SB/StudySeq477,46.74074074074074
Cond_SB/StudySeq478,50.0
Cond_SB/StudySeq479,59.29166666666666
Cond_SB/StudySeq480,54.90909090909091
Cond_SB/StudySeq481,49.79166666666666
Cond_SB/StudySeq482,49.74074074074074
Cond_SB/StudySeq483,45.80769230769231
Cond_SB/StudySeq484,62.93103448275862
Cond_SB/StudySeq485,57.07142857142857
Cond_SB/StudySeq486,53.21739130434783
Cond_SB/StudySeq487,58.407407407407405
Cond_SB/StudySeq488,53.892857142857146
Cond_SB/StudySeq489,54.03703703703704
Cond_SB/StudySeq490,50.07692307692308
Cond_SB/StudySeq491,55.18518518518518
Cond_SB/StudySeq492,57.035714285714285
Cond_SB/StudySeq493,50.47826086956522
Cond_SB/StudySeq494,63.88
Cond_SB/StudySeq495,51.57692307692308
Cond_SB/StudySeq496,41.43478260869565
Cond_SB/StudySeq497,60.78260869565217
Cond_SB/StudySeq498,55.68421052631579
Cond_SB/StudySeq499,50.62068965517241
Cond_SB/StudySeq500,48.869565217391305
Cond_SB/StudySeq501,55.47826086956522
Cond_SB/StudySeq502,62.08
Cond_SB/StudySeq503,41.30769230769231
Cond_SB/StudySeq504,52.5925925925926
Cond_SB/StudySeq505,54.71428571428572
Cond_SB/StudySeq506,50.888888888888886
Cond_SB/StudySeq507,57.57692307692308
Cond_SB/StudySeq508,58.66666666666666
Cond_SB/StudySeq509,55.629629629629626
Cond_SB/StudySeq510,57.03703703703704
Cond_SB/StudySeq511,46.54166666666666
Cond_SB/StudySeq512,47.95454545454545
Cond_SB/StudySeq513,55.56
Cond_SB/StudySeq514,30.16
Cond_SB/StudySeq515,52.34615384615385
Cond_SB/StudySeq516,50.24
Cond_SB/StudySeq517,46.74074074074074
Cond_SB/StudySeq518,50.0
Cond_SB/StudySeq519,59.29166666666666
Cond_SB/StudySeq520,54.90909090909091
Cond_SB/StudySeq521,49.79166666666666
Cond_SB/StudySeq522,49.74074074074074
Cond_SB/StudySeq523,45.80769230769231
Cond_SB/StudySeq524,62.93103448275862
Cond_SB/StudySeq525,57.07142857142857
Cond_SB/StudySeq526,53.21739130434783
Cond_SB/StudySeq527,58.407407407407405
Cond_SB/StudySeq528,53.892857142857146
Cond_SB/StudySeq529,54.03703703703704
Cond_SB/StudySeq530,50.07692307692308
Cond_SB/StudySeq531,55.18518518518518
Cond_SB/StudySeq532,57.035714285714285
Cond_SB/StudySeq533,50.47826086956522
Cond_SB/StudySeq534,63.88
Cond_SB/StudySeq535,51.57692307692308
Cond_SB/StudySeq536,41.43478260869565
Cond_SB/StudySeq537,60.78260869565217
Cond_SB/StudySeq538,55.68421052631579
Cond_SB/StudySeq539,50.62068965517241
Cond_SB/StudySeq540,48.869565217391305
Cond_SB/StudySeq541,55.47826086956522
Cond_SB/StudySeq542,62.08
Cond_SB/StudySeq543,41.30769230769231
Cond_SB/StudySeq544,52.5925925925926
Cond_SB/StudySeq545,54.71428571428572
Cond_SB/StudySeq546,50.888888888888886
Cond_SB/StudySeq547,57.57692307692308
Cond_SB/StudySeq548,58.66666666666666
Cond_SB/StudySeq549,55.629629629629626
Cond_SB/StudySeq550,57.03703703703704
Cond_SB/StudySeq551,46.54166666666666
Cond_SB/StudySeq552,47.95454545454545
Cond_SB/StudySeq553,55.56
Cond_SB/StudySeq554,30.16
Cond_SB/StudySeq555,52.34615384615385
Cond_SB/StudySeq556,50.24
Cond_SB/StudySeq557,46.74074074074074
Cond_SB/StudySeq558,50.0
Cond_SB/StudySeq559,59.29166666666666
Cond_SB/StudySeq560,54.90909090909091
Cond_SB/StudySeq561,49.79166666666666
Cond_SB/StudySeq562,49.74074074074074
Cond_SB/StudySeq563,45.80769230769231
Cond_SB/StudySeq564,62.93103448275862
Cond_SB/StudySeq565,57.07142857142857
Cond_SB/StudySeq566,53.21739130434783
Cond_SB/StudySeq567,58.407407407407405
Cond_SB/StudySeq568,53.892857142857146
Cond_SB/StudySeq569,54.03703703703704
Cond_SB/StudySeq570,50.07692307692308
Cond_SB/StudySeq571,55.18518518518518
Cond_SB/StudySeq572,57.035714285714285
Cond_SB/StudySeq573,50.47826086956522
Cond_SB/StudySeq574,63.88
Cond_SB/StudySeq575,51.57692307692308
Cond_SB/StudySeq576,41.43478260869565
Cond_SB/StudySeq577,60.78260869565217
Cond_SB/StudySeq578,55.68421052631579
Cond_SB/StudySeq579,50.62068965517241
Cond_SB/StudySeq580,48.869565217391305
Cond_SB/StudySeq581,55.47826086956522
Cond_SB/StudySeq582,62.08
Cond_SB/StudySeq583,41.30769230769231
Cond_SB/StudySeq584,52.5925925925926
Cond_SB/StudySeq585,54.71428571428572
Cond_SB/StudySeq586,50.888888888888886
Cond_SB/StudySeq587,57.57692307692308
Cond_SB/StudySeq588,58.66666666666666
Cond_SB/StudySeq589,55.629629629629626
Cond_SB/StudySeq590,57.03703703703704
Cond_SB/StudySeq591,46.54166666666666
Cond_SB/StudySeq592,47.95454545454545
Cond_SB/StudySeq593,55.56
Cond_SB/StudySeq594,30.16
Cond_SB/StudySeq595,52.34615384615385
Cond_SB/StudySeq596,50.24
Cond_SB/StudySeq597,46.74074074074074
Cond_SB/StudySeq598,50.0
Cond_SB/StudySeq599,59.29166666666666
Cond_SB/StudySeq600,54.90909090909091
Cond_SB/StudySeq601,49.79166666666666
Cond_SB/StudySeq602,49.74074074074074
Cond_SB/StudySeq603,45.80769230769231
Cond_SB/StudySeq604,62.93103448275862
Cond_SB/StudySeq605,57.07142857142857
Cond_SB/StudySeq606,53.21739130434783
Cond_SB/StudySeq607,58.407407407407405
Cond_SB/StudySeq608,53.892857142857146
Cond_SB/StudySeq609,54.03703703703704
Cond_SB/StudySeq610,50.07692307692308
Cond_SB/StudySeq611,55.18518518518518
Cond_SB/StudySeq612,57.035714285714285
Cond_SB/StudySeq613,50.47826086956522
Cond_SB/StudySeq614,63.88
Cond_SB/StudySeq615,51.57692307692308
Cond_SB/StudySeq616,41.43478260869565
Cond_SB/StudySeq617,60.78260869565217
Cond_SB/StudySeq618,55.68421052631579
Cond_SB/StudySeq619,50.62068965517241
Cond_SB/StudySeq620,48.869565217391305
Cond_SB/StudySeq621,55.47826086956522
Cond_SB/StudySeq622,62.08
Cond_SB/StudySeq623,41.30769230769231
Cond_SB/StudySeq624,52.5925925925926
Cond_SB/StudySeq625,54.71428571428572
Cond_SB/StudySeq626,50.888888888888886
Cond_SB/StudySeq627,57.57692307692308
Cond_SB/StudySeq628,58.66666666666666
Cond_SB/StudySeq629,55.629629629629626
Cond_SB/StudySeq630,57.03703703703704
Cond_SB/StudySeq631,46.54166666666666
Cond_SB/StudySeq632,47.95454545454545
Cond_SB/StudySeq633,55.56
Cond_SB/StudySeq634,30.16
Cond_SB/StudySeq635,52.34615384615385
Cond_SB/StudySeq636,50.24
Cond_SB/StudySeq637,46.74074074074074
Cond_SB/StudySeq638,50.0
Cond_SB/StudySeq639,59.29166666666666
Cond_SB/StudySeq640,54.90909090909091
Cond_SB/StudySeq641,49.79166666666666
Cond_SB/StudySeq642,49.74074074074074
Cond_SB/StudySeq643,45.80769230769231
Cond_SB/StudySeq644,62.93103448275862
Cond_SB/StudySeq645,57.07142857142857
Cond_SB/StudySeq646,53.21739130434783
Cond_SB/StudySeq647,58.407407407407405
Cond_SB/StudySeq648,53.892857142857146
Cond_SB/StudySeq649,54.03703703703704
Cond_SB/StudySeq650,50.07692307692308
Cond_SB/StudySeq651,55.18518518518518
Cond_SB/StudySeq652,57.035714285714285
Cond_SB/StudySeq653,50.47826086956522
Cond_SB/StudySeq654,63.88
Cond_SB/StudySeq655,51.57692307692308
Cond_SB/StudySeq656,41.43478260869565
Cond_SB/StudySeq657,60.78260869565217
Cond_SB/StudySeq658,55.68421052631579
Cond_SB/StudySeq659,50.62068965517241
Cond_SB/StudySeq660,48.869565217391305
Cond_SB/StudySeq661,55.47826086956522
Cond_SB/StudySeq662,62.08
Cond_SB/StudySeq663,41.30769230769231
Cond_SB/StudySeq664,52.5925925925926
Cond_SB/StudySeq665,54.71428571428572
Cond_SB/StudySeq666,50.888888888888886
Cond_SB/StudySeq667,57.57692307692308
Cond_SB/StudySeq668,58.66666666666666
Cond_SB/StudySeq669,55.629629629629626
Cond_SB/StudySeq670,57.03703703703704
Cond_SB/StudySeq671,46.54166666666666
Cond_SB/StudySeq672,47.95454545454545
Cond_SB/StudySeq673,55.56
Cond_SB/StudySeq674,30.16
Cond_SB/StudySeq675,52.34615384615385
Cond_SB/StudySeq676,50.24
Cond_SB/StudySeq677,46.74074074074074
Cond_SB/StudySeq678,50.0
Cond_SB/StudySeq679,59.29166666666666
Cond_SB/StudySeq680,54.90909090909091
Cond_SB/StudySeq681,49.79166666666666
Cond_SB/StudySeq682,49.74074074074074
Cond_SB/StudySeq683,45.80769230769231
Cond_SB/StudySeq684,62.93103448275862
Cond_SB/StudySeq685,57.07142857142857
Cond_SB/StudySeq686,53.21739130434783
Cond_SB/StudySeq687,58.407407407407405
Cond_SB/StudySeq688,53.892857142857146
Cond_SB/StudySeq689,54.03703703703704
Cond_SB/StudySeq690,50.07692307692308
Cond_SB/StudySeq691,55.18518518518518
Cond_SB/StudySeq692,57.035714285714285
Cond_SB/StudySeq693,50.47826086956522
Cond_SB/StudySeq694,63.88
Cond_SB/StudySeq695,51.57692307692308
Cond_SB/StudySeq696,41.43478260869565
Cond_SB/StudySeq697,60.78260869565217
Cond_SB/StudySeq698,55.68421052631579
Cond_SB/StudySeq699,50.62068965517241
Cond_SB/StudySeq700,48.869565217391305
Cond_SB/StudySeq701,55.47826086956522
Cond_SB/StudySeq702,62.08
Cond_SB/StudySeq703,41.30769230769231
Cond_SB/StudySeq704,52.5925925925926
Cond_SB/StudySeq705,54.71428571428572
Cond_SB/StudySeq706,50.888888888888886
Cond_SB/StudySeq707,57.57692307692308
Cond_SB/StudySeq708,58.66666666666666
Cond_SB/StudySeq709,55.629629629629626
Cond_SB/StudySeq710,57.03703703703704
Cond_SB/StudySeq711,46.54166666666666
Cond_SB/StudySeq712,47.95454545454545
Cond_SB/StudySeq713,55.56
Cond_SB/StudySeq714,30.16
Cond_SB/StudySeq715,52.34615384615385
Cond_SB/StudySeq716,50.24
Cond_SB/StudySeq717,46.74074074074074
Cond_SB/StudySeq718,50.0
Cond_SB/StudySeq719,59.29166666666666
Cond_SB/StudySeq720,54.90909090909091
Cond_SB/StudySeq721,49.79166666666666
Cond_SB/StudySeq722,49.74074074074074
Cond_SB/StudySeq723,45.80769230769231
Cond_SB/StudySeq724,62.93103448275862
Cond_SB/StudySeq725,57.07142857142857
Cond_SB/StudySeq726,53.21739130434783
Cond_SB/StudySeq727,58.407407407407405
Cond_SB/StudySeq728,53.892857142857146
Cond_SB/StudySeq729,54.03703703703704
Cond_SB/StudySeq730,50.07692307692308
Cond_SB/StudySeq731,55.18518518518518
Cond_SB/StudySeq732,57.035714285714285
Cond_SB/StudySeq733,50.47826086956522
Cond_SB/StudySeq734,63.88
Cond_SB/StudySeq735,51.57692307692308
Cond_SB/StudySeq736,41.43478260869565
Cond_SB/StudySeq737,60.78260869565217
Cond_SB/StudySeq738,55.68421052631579
Cond_SB/StudySeq739,50.62068965517241
Cond_SB/StudySeq740,48.869565217391305
Cond_SB/StudySeq741,55.47826086956522
Cond_SB/StudySeq742,62.08
Cond_SB/StudySeq743,41.30769230769231
Cond_SB/StudySeq744,52.5925925925926
Cond_SB/StudySeq745,54.71428571428572
Cond_SB/StudySeq746,50.888888888888886
Cond_SB/StudySeq747,57.57692307692308
Cond_SB/StudySeq748,58.66666666666666
Cond_SB/StudySeq749,55.629629629629626
Cond_SB/StudySeq750,57.03703703703704
Cond_SB/StudySeq751,46.54166666666666
Cond_SB/StudySeq752,47.95454545454545
Cond_SB/StudySeq753,55.56
Cond_SB/StudySeq754,30.16
Cond_SB/StudySeq755,52.34615384615385
Cond_SB/StudySeq756,50.24
Cond_SB/StudySeq757,46.74074074074074
Cond_SB/StudySeq758,50.0
Cond_SB/StudySeq759,59.29166666666666
Cond_SB/StudySeq760,54.90909090909091
Cond_SB/StudySeq761,49.79166666666666
Cond_SB/StudySeq762,49.74074074074074
Cond_SB/StudySeq763,45.80769230769231
Cond_SB/StudySeq764,62.93103448275862
Cond_SB/StudySeq765,57.07142857142857
Cond_SB/StudySeq766,53.21739130434783
Cond_SB/StudySeq767,58.407407407407405
Cond_SB/StudySeq768,53.892857142857146
Cond_SB/StudySeq769,54.03703703703704
Cond_SB/StudySeq770,50.07692307692308
Cond_SB/StudySeq771,55.18518518518518
Cond_SB/StudySeq772,57.035714285714285
Cond_SB/StudySeq773,50.47826086956522
Cond_SB/StudySeq774,63.88
Cond_SB/StudySeq775,51.57692307692308
Cond_SB/StudySeq776,41.43478260869565
Cond_SB/StudySeq777,60.78260869565217
Cond_SB/StudySeq778,55.68421052631579
Cond_SB/StudySeq779,50.62068965517241
Cond_SB/StudySeq780,48.869565217391305
Cond_SB/StudySeq781,55.47826086956522
Cond_SB/StudySeq782,62.08
Cond_SB/StudySeq783,41.30769230769231
Cond_SB/StudySeq784,52.5925925925926
Cond_SB/StudySeq785,54.71428571428572
Cond_SB/StudySeq786,50.888888888888886
Cond_SB/StudySeq787,57.57692307692308
Cond_SB/StudySeq788,58.66666666666666
Cond_SB/StudySeq789,55.629629629629626
Cond_SB/StudySeq790,57.03703703703704
Cond_SB/StudySeq791,46.54166666666666
Cond_SB/StudySeq792,47.95454545454545
Cond_SB/StudySeq793,55.56
Cond_SB/StudySeq794,30.16
Cond_SB/StudySeq795,52.34615384615385
Cond_SB/StudySeq796,50.24
Cond_SB/StudySeq797,46.74074074074074
Cond_SB/StudySeq798,50.0
Cond_SB/StudySeq799,59.29166666666666
Cond_SB/StudySeq800,54.90909090909091
Cond_SC/StudySeq1,64.6
